partyfacts_id,field,link,page
817,ideology,Social liberalism,Social liberalism
817,ideology,Classical radicalism,Classical radicalism
817,ideology,Anti-fascism,Anti-fascism
817,ideology,Republicanism,Republicanism
817,position,Centre-left politics,Centre-left politics
1635,ideology,Communism,Communism
1635,position,Left-wing politics,Left-wing politics
1635,position,Far-left politics,Far-left politics
1404,ideology,Communism,Communism
1404,position,Far-left politics,Far-left politics
802,ideology,Social democracy,Social democracy
802,position,Centre-left politics,Centre-left politics
4789,ideology,Social liberalism,Social liberalism
4789,position,Centre-left,Centre-left politics
8054,ideology,Democratic socialism,Democratic socialism
8054,ideology,Social democracy,Social democracy
8054,position,Left-wing politics,Left-wing politics
6303,ideology,Social democracy,Social democracy
6303,position,Centre-left politics,Centre-left politics
1371,ideology,Monarchism,Monarchism
1371,position,Right-wing politics,Right-wing politics
2422,ideology,Liberism,Laissez-faire
2422,ideology,Social conservatism,Social conservatism
2422,position,Right-wing,Right-wing politics
7129,ideology,Liberalism,Liberalism
7129,ideology,Radicalism (historical),Classical radicalism
7129,position,Centrism,Centrism
1461,ideology,Liberalism,Liberalism
1461,ideology,Liberalism and radicalism in Italy,Liberalism and radicalism in Italy
1461,position,Centrism,Centrism
1461,position,Centre-right politics,Centre-right politics
684,ideology,Monarchism,Monarchism
4069,ideology,Fascism,Fascism
4069,ideology,Italian fascism,Italian fascism
4069,position,Far-right politics,Far-right politics
773,ideology,Conservatism,Conservatism
773,ideology,Monarchism,Monarchism
773,position,Right-wing politics,Right-wing politics
772,ideology,List of pensioners' parties,List of pensioners' parties
772,ideology,Single issue politics,Single-issue politics
772,ideology,Conservatism,Conservatism
2418,ideology,Christian democracy,Christian democracy
2418,ideology,Popolarismo,Popolarismo
2418,ideology,Political Catholicism,Catholic Church and politics
2418,ideology,Christian corporatism,Christian corporatism
2418,ideology,Autonomism (political doctrine),Autonomism (political doctrine)
2418,ideology,Social conservatism,Social conservatism
2418,position,Centrism,Centrism
2418,position,Centre-right politics,Centre-right politics
1701,ideology,Christian democracy,Christian democracy
1701,ideology,Christian left,Christian left
1701,position,Centrism,Centrism
1701,position,Centre-left politics,Centre-left politics
2419,ideology,Classical radicalism,Classical radicalism
2419,position,Centre-left politics,Centre-left politics
394,ideology,Liberalism,Liberalism
394,position,Centrism,Centrism
877,ideology,Sardinian nationalism,Sardinian nationalism
877,ideology,Regionalism (politics),Regionalism (politics)
877,ideology,Autonomism (political doctrine),Autonomism (political doctrine)
877,ideology,Social democracy,Social democracy
877,ideology,Social liberalism,Social liberalism
877,ideology,Separatism,Separatism
877,ideology,Classical radicalism,Classical radicalism
877,position,Right-wing politics,Right-wing politics
877,position,Centre-left politics,Centre-left politics
1126,ideology,Social democracy,Social democracy
1126,position,Centre-left politics,Centre-left politics
1505,ideology,Socialism,Socialism
1505,ideology,Marxism,Marxism
1505,ideology,Common front,Common front
1505,ideology,Soviet Union,Soviet Union
1505,ideology,Castroism,Fidelismo
1505,ideology,Chinese communist party,Chinese Communist Party
1505,ideology,Revolutionary socialism,Revolutionary socialism
1505,ideology,Libertarian socialism,Libertarian socialism
1505,position,Left-wing politics,Left-wing politics
1505,position,Far-left politics,Far-left politics
742,ideology,Social democracy,Social democracy
742,ideology,Democratic socialism,Democratic socialism
742,position,Centre-left politics,Centre-left politics
742,position,Left-wing politics,Left-wing politics
2420,ideology,Social democracy,Social democracy
2420,position,Centre-left politics,Centre-left politics
1218,ideology,Democratic socialism,Democratic socialism
1218,ideology,Social democracy,Social democracy
1218,position,Centre-left,Centre-left politics
6407,ideology,Democratic socialism,Democratic socialism
6407,ideology,Social democracy,Social democracy
6407,position,Centre-left politics,Centre-left politics
688,ideology,Liberalism,Liberalism
688,ideology,Christian Democracy,Christian democracy
688,ideology,Liberal conservatism,Liberal conservatism
688,position,Centrism,Centrism
688,position,Centre-right,Centre-right politics
6155,ideology,Liberalism,Liberalism
6155,ideology,Liberalism and radicalism in Italy,Liberalism and radicalism in Italy
6155,ideology,Pro-Europeanism,Pro-Europeanism
6155,position,Centrism,Centrism
1519,position,Centre-right politics,Centre-right politics
8649,ideology,Liberalism,Liberalism
8649,position,Centre-right politics,Centre-right politics
8052,position,Centre-right politics,Centre-right politics
8055,position,Centrism,Centrism
8055,position,Centre-left politics,Centre-left politics
8247,ideology,Left-wing populism,Left-wing populism
8247,ideology,Euroscepticism,Euroscepticism
8247,ideology,Anti-capitalism,Anti-capitalism
8247,ideology,Communism,Communism
8247,ideology,Socialism of the 21st century,Socialism of the 21st century
8247,position,Left-wing politics,Left-wing politics
8247,position,Far-left politics,Far-left politics
1449,ideology,Liberalism,Liberalism
1449,ideology,Classical radicalism,Classical radicalism
1449,ideology,Left-libertarianism,Left-libertarianism
1449,position,Centrism,Centrism
1449,position,Centre-left politics,Centre-left politics
259,ideology,Liberalism,Liberalism
259,ideology,Pro-Europeanism,Pro-Europeanism
259,position,Centrism,Centrism
2277,ideology,Political corruption,Political corruption
2277,ideology,Left-wing populism,Left-wing populism
2277,ideology,Communism,Communism
2277,ideology,Green politics,Green politics
2277,ideology,Hard Euroscepticism,Euroscepticism
2277,position,Left-wing politics,Left-wing politics
2281,ideology,Liberalism,Liberalism
2281,position,Centrism,Centrism
7132,ideology,Progressivism,Progressivism
7132,ideology,Protectionism,Protectionism
7132,ideology,Trasformismo,Trasformismo
7132,position,Left-wing politics,Left-wing politics
7031,ideology,Democratic socialism,Democratic socialism
7031,ideology,Eco-socialism,Eco-socialism
7031,position,Left-wing politics,Left-wing politics
1212,ideology,Democratic socialism,Democratic socialism
1212,ideology,Eco-socialism,Eco-socialism
1212,position,Left-wing politics,Left-wing politics
7130,ideology,Liberalism,Liberalism
7130,ideology,Social liberalism,Social liberalism
7130,ideology,Reformism,Reformism
7130,ideology,Italian nationalism,Italian nationalism
7130,ideology,Democratization,Democratization
7130,position,Centrism,Centrism
7130,position,Centre-left politics,Centre-left politics
750,ideology,Social democracy,Social democracy
750,position,Centre-left politics,Centre-left politics
7009,ideology,Social democracy,Social democracy
7009,position,Centre-left politics,Centre-left politics
1369,ideology,Regionalism (politics),Regionalism (politics)
1369,ideology,German language,German language
1369,ideology,Ladin language,Ladin language
1369,ideology,Ethnic party,Ethnic party
1369,ideology,Christian democracy,Christian democracy
1369,ideology,Social democracy,Social democracy
1369,position,Centrism,Centrism
1758,ideology,Christian democracy,Christian democracy
1758,ideology,Social conservatism,Social conservatism
1758,position,Centrism,Centrism
1758,position,Centre-right politics,Centre-right politics
734,ideology,Christian democracy,Christian democracy
734,position,Centrism,Centrism
445,ideology,Liberalism,Liberalism
445,ideology,Conservative liberalism,Conservative liberalism
445,ideology,Liberism,Laissez-faire
445,position,Centre-right politics,Centre-right politics
1464,ideology,Liberalism,Liberalism
1464,ideology,Monarchism,Monarchism
1464,position,Big tent,Big tent
115,ideology,Christian democracy,Christian democracy
115,position,Centrism,Centrism
201,ideology,Christian democracy,Christian democracy
201,ideology,Social conservatism,Social conservatism
201,position,Centrism,Centrism
201,position,Centre-right politics,Centre-right politics
2424,ideology,Christian democracy,Christian democracy
2424,ideology,Political Catholicism,Catholic Church and politics
2424,ideology,Conservatism,Conservatism
2424,ideology,Clericalism,Clericalism
2424,position,Centrism,Centrism
2424,position,Centre-right politics,Centre-right politics
7128,ideology,Liberalism,Liberalism
7128,ideology,Liberalism and radicalism in Italy,Liberalism and radicalism in Italy
7128,ideology,Classical liberalism,Classical liberalism
7128,ideology,Conservative liberalism,Conservative liberalism
7128,ideology,Monarchism,Monarchism
7128,position,Centre (politics),Centrism
7128,position,Centre-right politics,Centre-right politics
548,ideology,Regionalism (politics),Regionalism (politics)
548,ideology,French language,French language
548,ideology,Ethnic party,Ethnic party
548,position,Centrism,Centrism
6242,ideology,Regionalism (politics),Regionalism (politics)
6242,ideology,Autonomism (political doctrine),Autonomism (political doctrine)
6242,position,Big tent,Big tent
99,ideology,Green politics,Green politics
99,ideology,Eco-socialism,Eco-socialism
99,position,Centre-left politics,Centre-left politics
99,position,Left-wing politics,Left-wing politics
2308,ideology,Nationalism,Nationalism
2308,ideology,Conservatism,Conservatism
2308,ideology,Economic liberalism,Economic liberalism
2308,ideology,Republicanism in Jamaica,Republicanism in Jamaica
2308,ideology,The Gleaner,The Gleaner
2308,ideology,Fabianism,Fabian Society
2308,ideology,Paternalistic conservatism,Paternalistic conservatism
2308,position,Centre-right politics,Centre-right politics
2308,position,Centrism,Centrism
3636,ideology,Conservatism,Conservatism
3636,ideology,Decentralisation,Decentralization
3636,ideology,Reformism,Reformism
3636,position,Centre-right,Centre-right politics
2309,ideology,Social democracy,Social democracy
2309,ideology,Republicanism in Jamaica,Republicanism in Jamaica
2309,ideology,Democratic socialism,Democratic socialism
2309,ideology,Left-wing populism,Left-wing populism
2309,position,Centre-left politics,Centre-left politics
8489,ideology,Conservatism,Conservatism
4494,ideology,Kokkashugi,Kokkashugi
4494,ideology,Totalitarianism,Totalitarianism
4494,ideology,Ultranationalism (Japan),Ultranationalism (Japan)
4494,ideology,University of Hawaii Press,University of Hawaiʻi Press
4494,ideology,Japanese imperialism,Japanese colonial empire
4494,position,Far-right politics,Far-right politics
4494,position,para-fascist,Para-fascism
4494,position,Masao Maruyama (scholar),Masao Maruyama (scholar)
4494,position,Emperor-system fascism,Emperor-system fascism
4494,position,Encyclopedia Britannica,Encyclopædia Britannica
4494,position,Hideki Tojo,Hideki Tojo
4494,position,European fascism,Fascism in Europe
4494,position,left-right political spectrum,Left–right political spectrum
3215,ideology,Japanese nationalism,Japanese nationalism
3215,ideology,The Japan Times,The Japan Times
3215,ideology,Neoconservatism in Japan,Neoconservatism in Japan
3215,ideology,patriotism,Patriotism
3215,ideology,The Asahi Shimbun Company,The Asahi Shimbun
3215,ideology,Familialism,Familialism
3215,ideology,Economic liberalism,Economic liberalism
3215,position,Far-right politics,Far-right politics
3215,position,The Japan Times,The Japan Times
3215,position,Japan Today,Japan Today
3215,position,Oxford University Press,Oxford University Press
1746,ideology,Conservatism,Conservatism
1746,ideology,Conservatism in Japan,Conservatism in Japan
1746,ideology,Japanese nationalism,Japanese nationalism
1746,position,Right-wing,Right-wing politics
348,ideology,Classical liberalism,Classical liberalism
348,ideology,Liberal conservatism,Liberal conservatism
8490,ideology,Conservatism,Conservatism
8490,position,Right-wing politics,Right-wing politics
13,position,Centre-right politics,Centre-right politics
1435,ideology,Kokutai,Kokutai
1435,ideology,Conservatism,Conservatism
1435,ideology,Antimilitarism,Antimilitarism
1435,ideology,Economic liberalism,Economic liberalism
4479,position,Centre-left,Centre-left politics
4479,position,Centre-right,Centre-right politics
4479,ideology,Constitutionalism,Constitutionalism
4479,ideology,Reformism,Reformism
4479,ideology,Liberalism,Liberalism
4479,ideology,Tax,Tax
5309,ideology,Conservatism,Conservatism
5309,ideology,Liberalism,Liberalism
6936,ideology,Japanese nationalism,Japanese nationalism
6936,ideology,Liberal nationalism,Civic nationalism
6936,ideology,Liberalism,Liberalism
6936,ideology,Meiji oligarchy,Meiji oligarchy
6936,ideology,Constitutional protection,
6936,position,Center-left,Centre-left politics
6936,position,Center-right,Centre-right politics
6134,ideology,Conservatism,Conservatism
6134,ideology,Right-wing populism,Right-wing populism
6134,ideology,National conservatism,National conservatism
6134,ideology,The Japan Times,The Japan Times
6134,position,Right-wing politics,Right-wing politics
6134,position,Centre-right,Centre-right politics
4383,ideology,Fascism,Fascism
4383,ideology,Dirigisme,Dirigisme
4383,position,Far-right,Far-right politics
9006,position,Centrism,Centrism
9006,position,Centre-right politics,Centre-right politics
9006,ideology,Conservatism,Conservatism
