partyfacts_id,source,position
4562,position,far-right
91,ideology,social democracy
91,ideology,democratic socialism
91,ideology,university of california press
91,ideology,anti-communism
91,ideology,class collaboration
91,position,centre-left
91,position,left-wing
7405,ideology,social democracy
7405,ideology,progressivism
7405,ideology,environmentalism
7405,position,centre-left
6369,ideology,socialism
6369,ideology,arab nationalism
6369,ideology,nasserism
6369,ideology,republicanism
6369,position,left-wing
4609,ideology,islam and democracy
4609,ideology,arab nationalism
4609,ideology,arab-islamic nationalism
6368,ideology,pan-islamism
6368,ideology,islamism
6368,ideology,salafi movement
6368,ideology,jihadism
6368,ideology,desecularization
6368,ideology,anti-western sentiment
6368,ideology,antisemitism
6368,ideology,anti-zionism
6368,ideology,criticism of democracy
6368,ideology,liberalism
6368,ideology,anti-capitalism
6368,ideology,anti-communism
6368,position,far-right
4537,ideology,islamism
8398,ideology,national liberalism
8398,ideology,constitutionalism
8398,ideology,nationalism
8398,ideology,anti-communism
8398,ideology,anti-sovietism
8398,position,centre
8398,position,centre-right
8748,position,centre-right
8748,ideology,social market economy
8748,ideology,environmentalism
8397,position,far-left
8397,position,left-wing
8397,ideology,communism
8397,ideology,revolutionary socialism
8397,ideology,marxism-leninism
8397,ideology,soviet patriotism
8397,ideology,democratic socialism
8397,ideology,market socialism
5627,ideology,social democracy
5627,ideology,agrarianism
5627,position,centre-left
3748,ideology,nationalism
3748,ideology,social conservatism
3748,ideology,economic liberalism
3748,ideology,social democracy
3748,position,big tent
5906,position,big tent
5840,ideology,agrarianism
5367,ideology,constitutionalism
5367,ideology,liberal conservatism
3747,ideology,liberal conservatism
3747,ideology,economic liberalism
3747,ideology,secularism
3747,ideology,pro-europeanism
3747,position,centre-right
4350,ideology,communism
4350,ideology,marxism-leninism
3749,ideology,social democracy
3749,ideology,democratic socialism
3749,ideology,left-wing populism
3749,ideology,communism
3749,ideology,marxism-leninism
3749,position,left-wing
3749,position,far-left
4351,ideology,liberalism
4351,ideology,populism
4351,ideology,civic nationalism
4351,ideology,decentralization
4351,ideology,parliamentary system
4351,ideology,liberal democracy
4351,ideology,e-democracy
4351,ideology,civil libertarianism
4351,ideology,pro-europeanism
4351,position,centre-right
3750,ideology,social democracy
3750,ideology,republicanism
3750,ideology,parliamentary system
3750,ideology,labour movement
3750,position,centre-left
7609,ideology,social liberalism
7609,position,centre
3860,ideology,conservatism
3860,position,centre-right
3860,position,right-wing
3863,ideology,social democracy
3863,position,centre-left
7971,ideology,social democracy
6912,ideology,conservatism
6912,ideology,economic liberalism
6912,position,centre-right
6912,position,right-wing
6912,position,al jazeera media network
2316,ideology,nationalism
2316,ideology,conservatism
2316,ideology,african nationalism
2316,ideology,pan-africanism
2316,ideology,african socialism
2316,ideology,third way
2316,position,centre-right
2316,position,right-wing
6512,ideology,socialism
6512,position,left-wing
4858,ideology,liberalism
5834,ideology,social democracy
7972,ideology,third way
7972,ideology,social democracy
7972,position,centre
2360,position,centre-left
2360,ideology,social democracy
2360,ideology,civic nationalism
2360,ideology,social liberalism
2360,ideology,populism
2361,position,centre-left
2361,ideology,social democracy
2361,ideology,civic nationalism
2361,ideology,social liberalism
2361,ideology,populism
2359,ideology,conservatism
2359,position,right-wing
3867,ideology,nationalism
3867,ideology,conservatism
3867,position,centre-right
3867,position,right-wing
3864,ideology,liberalism
3864,ideology,economic liberalism
3864,ideology,humanism
3864,position,centre
3856,ideology,liberalism
2362,ideology,social democracy
2362,position,centre-left
6384,ideology,progressivism
6384,position,left-wing
5262,ideology,christian democracy
6556,ideology,social democracy
4712,ideology,communism
4712,ideology,juche
4712,ideology,korean nationalism
4346,ideology,centrist reformism
4346,position,centre
4345,ideology,conservatism
4468,ideology,conservatism
4468,ideology,conservatism in south korea
4468,position,right-wing
4468,position,far-right
4466,ideology,three principles of the people
4467,ideology,conservatism
4467,ideology,conservatism in south korea
4467,position,right-wing
4467,position,far-right
6323,ideology,anti-communism
7654,ideology,liberalism
7654,ideology,liberalism in south korea
7654,ideology,korea joongang daily
7654,ideology,centrist reformism
7654,ideology,the korea times
7654,ideology,economic liberalism
7654,ideology,social conservatism
7654,position,centre
9118,ideology,liberalism
9118,ideology,liberalism in south korea
9118,ideology,conservatism
9118,ideology,conservatism in south korea
9118,ideology,centrist reformism
9118,position,centre
9118,position,centre-right
9118,position,joongang ilbo
9118,position,the diplomat (magazine)
9118,position,the korea herald
9119,ideology,conservatism
9119,ideology,conservatism in south korea
9119,position,right-wing
4465,ideology,nationalism
4465,ideology,korean nationalism
4465,ideology,liberalism
4465,ideology,liberalism in south korea
4465,ideology,routledge
4465,ideology,conservatism
4465,position,right-wing
2307,ideology,nationalism
2307,ideology,korean nationalism
2307,ideology,conservatism
2307,ideology,conservatism in south korea
2307,ideology,social conservatism
2307,ideology,korea joongang daily
2307,ideology,right-wing populism
2307,ideology,joongang ilbo
2307,ideology,the hankyoreh
2307,ideology,anti-communism
2307,position,right-wing
2307,position,far-right
2307,position,indiewire
2307,position,united press international
2307,position,the korea herald
2307,position,pressian
2307,position,ytn
2307,position,the korea times
2307,position,the hankyoreh
2307,position,centre-right
2307,position,house of commons of the united kingdom
2306,ideology,conservatism
2306,ideology,conservatism in south korea
2306,ideology,regionalism
4455,ideology,conservatism
4455,ideology,conservatism in south korea
4455,ideology,korean nationalism
4455,ideology,fascism
4455,position,far-right
7655,ideology,nationalism
7655,ideology,korean nationalism
7655,ideology,conservatism
7655,ideology,conservatism in south korea
7655,ideology,social conservatism
7655,ideology,korea joongang daily
7655,ideology,right-wing populism
7655,ideology,joongang ilbo
7655,ideology,the hankyoreh
7655,ideology,anti-communism
7655,position,right-wing
7655,position,far-right
7655,position,indiewire
7655,position,united press international
7655,position,the korea herald
7655,position,pressian
7655,position,ytn
7655,position,the korea times
7655,position,the hankyoreh
7655,position,centre-right
7655,position,house of commons of the united kingdom
2545,ideology,conservatism
2545,ideology,conservatism in south korea
2545,ideology,regionalism
2545,position,right-wing
6560,ideology,progressivism
6560,ideology,progressivism in south korea
6560,ideology,liberalism
6560,ideology,liberalism in south korea
6560,ideology,social democracy
6560,position,centre-left
6560,position,left-wing
4450,ideology,progressivism
4450,ideology,progressivism in south korea
4450,ideology,feminism
4450,ideology,social democracy
4450,position,centre-left
4450,position,left-wing
5247,ideology,liberalism
5247,ideology,liberalism in south korea
5247,ideology,conservatism
5247,ideology,liberal democracy
5247,ideology,humanism
4458,ideology,democracy
4458,ideology,conservatism
4458,ideology,left-wing
4511,ideology,korean nationalism
4511,ideology,conservatism
4511,ideology,conservatism in south korea
4511,ideology,corporatism
4511,ideology,right-wing populism
4511,ideology,corporate statism
4511,ideology,anti-communism
4511,position,far-right
4457,ideology,conservatism
4457,ideology,conservatism in south korea
4457,position,centre-right
4510,position,right-wing
894,ideology,conservatism
894,ideology,conservatism in south korea
894,ideology,neoliberalism
894,position,centre-right
894,position,right-wing
4341,ideology,conservatism
4341,ideology,conservatism in south korea
4341,ideology,authoritarianism
4341,position,right-wing
4341,position,far-right
2546,ideology,progressivism
2546,ideology,progressivism in south korea
2546,ideology,democratic socialism
2546,ideology,korean nationalism
2546,position,left-wing
4464,ideology,liberalism
4464,ideology,liberalism in south korea
4464,ideology,social liberalism
4464,position,centre
4344,ideology,liberalism
4344,ideology,liberalism in south korea
4344,ideology,centrist reformism
4344,ideology,moderate conservatism
4344,position,centre
2548,ideology,liberalism
2548,ideology,liberalism in south korea
2548,ideology,centrist reformism
2548,position,centre
2548,position,centre-left
2019,ideology,liberalism
2019,ideology,liberalism in south korea
2019,ideology,centrist reformism
2019,position,centre
2019,position,centre-left
2543,ideology,progressivism
2543,ideology,progressivism in south korea
2543,position,centre-left
2543,position,left-wing
2543,position,the globe pequot publishing group
2543,position,far-left
2305,ideology,liberalism
2305,ideology,liberalism in south korea
2305,position,centre
2305,position,centre-left
4509,ideology,liberalism
4509,ideology,liberalism in south korea
4509,ideology,centrist reformism
4509,position,centre
4509,position,centre-right
2452,ideology,liberalism
2452,ideology,liberalism in south korea
2452,ideology,the korea herald
2452,ideology,social liberalism
2452,position,centre-left
9120,ideology,liberalism
9120,ideology,liberalism in south korea
9120,position,centre
9120,position,centre-left
3703,ideology,liberalism
3703,position,centre
3703,position,the atlantic
3703,position,centre-left
3703,position,center for strategic and international studies
3243,ideology,national conservatism
3243,ideology,europe elects
3243,ideology,economic liberalism
3243,ideology,unification of albania and kosovo
3243,ideology,pro-europeanism
3243,position,centre-right
3243,position,right-wing
7895,ideology,liberalism
7895,position,centre
8274,ideology,social democracy
8274,ideology,pro-europeanism
8274,position,centre-left
8273,ideology,national conservatism
8273,position,right-wing
6621,ideology,albanian nationalism
6621,ideology,greater albania
6621,ideology,unification of albania and kosovo
8275,ideology,liberalism
8275,ideology,classical liberalism
8275,ideology,progressivism
8275,position,centre
3704,ideology,conservatism
3704,ideology,social conservatism
3704,ideology,economic liberalism
3704,position,centre-right
2295,ideology,liberal conservatism
2295,ideology,social conservatism
2295,ideology,pro-europeanism
2295,position,centre-right
4765,ideology,social democracy
4765,ideology,pro-europeanism
4765,position,centre-left
2294,ideology,national conservatism
2294,ideology,europe elects
2294,ideology,social conservatism
2294,ideology,economic liberalism
2294,ideology,unification of albania and kosovo
2294,ideology,pro-europeanism
